datetime_local,FEM
2016-01-08 19:00:00,0.008000000000000002
2016-01-08 20:00:00,0.005583333333333333
2016-01-08 21:00:00,0.004666666666666667
2016-01-08 22:00:00,0.005454545454545454
2016-01-08 23:00:00,0.005700000000000001
2016-01-09 00:00:00,0.004
2016-01-09 01:00:00,0.005333333333333335
2016-01-09 02:00:00,0.005250000000000001
2016-01-09 03:00:00,0.00725
2016-01-09 05:00:00,0.004727272727272728
2016-01-09 06:00:00,0.003545454545454546
2016-01-09 07:00:00,0.00390909090909091
2016-01-09 08:00:00,0.005750000000000001
2016-01-09 09:00:00,0.00975
2016-01-09 10:00:00,0.017416666666666667
2016-01-09 11:00:00,0.027000000000000007
2016-01-09 12:00:00,0.03108333333333334
2016-01-09 13:00:00,0.03333333333333334
2016-01-09 14:00:00,0.03316666666666667
2016-01-09 15:00:00,0.0335
2016-01-09 16:00:00,0.029916666666666675
2016-01-09 17:00:00,0.026166666666666668
2016-01-09 18:00:00,0.025166666666666667
2016-01-09 19:00:00,0.022916666666666665
2016-01-09 20:00:00,0.021833333333333333
2016-01-09 21:00:00,0.020833333333333332
2016-01-09 22:00:00,0.02009090909090909
2016-01-09 23:00:00,0.015500000000000003
2016-01-10 00:00:00,0.01633333333333333
2016-01-10 01:00:00,0.01933333333333333
2016-01-10 02:00:00,0.022250000000000002
2016-01-10 03:00:00,0.023125
2016-01-10 04:00:00,0.033
2016-01-10 05:00:00,0.017083333333333336
2016-01-10 06:00:00,0.013250000000000003
2016-01-10 07:00:00,0.008833333333333335
2016-01-10 08:00:00,0.011500000000000002
2016-01-10 09:00:00,0.0195
2016-01-10 10:00:00,0.026333333333333337
2016-01-10 11:00:00,0.03100000000000001
2016-01-10 12:00:00,0.035
2016-01-10 13:00:00,0.03641666666666666
2016-01-10 14:00:00,0.03608333333333333
2016-01-10 15:00:00,0.0345
2016-01-10 16:00:00,0.03200000000000001
2016-01-10 17:00:00,0.028750000000000008
2016-01-10 18:00:00,0.024916666666666667
2016-01-10 19:00:00,0.02125
2016-01-10 20:00:00,0.014499999999999999
2016-01-10 21:00:00,0.014
2016-01-10 22:00:00,0.007727272727272728
2016-01-10 23:00:00,0.0051
2016-01-11 00:00:00,0.007166666666666668
2016-01-11 01:00:00,0.007166666666666668
2016-01-11 02:00:00,0.007416666666666668
2016-01-11 03:00:00,0.007625000000000002
2016-01-11 04:00:00,0.003
2016-01-11 05:00:00,0.008
2016-01-11 06:00:00,0.005909090909090909
2016-01-11 07:00:00,0.006272727272727274
2016-01-11 08:00:00,0.008083333333333333
2016-01-11 09:00:00,0.015833333333333335
2016-01-11 10:00:00,0.02258333333333333
2016-01-11 11:00:00,0.027500000000000007
2016-01-11 12:00:00,0.027666666666666673
2016-01-11 13:00:00,0.03050000000000001
2016-01-11 14:00:00,0.032083333333333346
2016-01-11 15:00:00,0.030666666666666665
2016-01-11 16:00:00,0.02491666666666667
2016-01-11 17:00:00,0.017583333333333336
2016-01-11 18:00:00,0.012250000000000002
2016-01-11 19:00:00,0.010333333333333333
2016-01-11 20:00:00,0.012750000000000003
2016-01-11 21:00:00,0.014000000000000004
2016-01-11 22:00:00,0.012181818181818183
2016-01-11 23:00:00,0.015333333333333334
2016-01-12 00:00:00,0.011416666666666667
2016-01-12 01:00:00,0.011750000000000002
2016-01-12 02:00:00,0.013083333333333336
2016-01-12 03:00:00,0.001
2016-01-12 05:00:00,0.012727272727272726
2016-01-12 06:00:00,0.012818181818181819
2016-01-12 07:00:00,0.0103
2016-01-12 08:00:00,0.012727272727272728
2016-01-12 09:00:00,0.01972727272727273
